No,제목,학과,과정,년도,href
76,따스한 오렌지 카운티에서의 한 해,영어영문학과,학부,2007,/partner/expReport.asp?id=2846&page=24&bgbn=R
75,The turning point of my life,경영학과,학부,2007,/partner/expReport.asp?id=2842&page=25&bgbn=R
74,UCI에서의 7개월과 DC에서의 4개월,정치외교학/심리학 이중전공,학부,2007,/partner/expReport.asp?id=2826&page=25&bgbn=R
73,얼바인에서의 값진 경험,사회복지/경영,학부,2007,/partner/expReport.asp?id=2718&page=25&bgbn=R
72,uc irvine,생명공학과,학부,2006-2007,/partner/expReport.asp?id=2697&page=25&bgbn=R
71,대학생활의 피서지 UC Irvine,의용전자공학과,학부,2006-2007,/partner/expReport.asp?id=2688&page=25&bgbn=R
70,대학생활의 피서지 UC Irvine,의용전자공학과,학부,2006-2007,/partner/expReport.asp?id=2687&page=25&bgbn=R
69,UC Irvine,영어영문학과,학부,2006-2007,/partner/expReport.asp?id=2673&page=25&bgbn=R
68,"uci, uci",경영학과,학부,2006-7,/partner/expReport.asp?id=2609&page=25&bgbn=R
67,UC Irvine에서의 일년,영문학과,학부,2006-2007,/partner/expReport.asp?id=2604&page=25&bgbn=R
66,Irvine,경영학과,학부,2006-2007,/partner/expReport.asp?id=2594&page=25&bgbn=R
65,얼바인에서의 짦지만 길었던 교환생활,심리학과,학부,2006-2007,/partner/expReport.asp?id=2592&page=26&bgbn=R
64,"얼바인, 얼바인, 그리고 얼바인.",경영학과,학부,2006-2007,/partner/expReport.asp?id=2580&page=26&bgbn=R
63,얼바인에서의 교환생활,경영학과,학부,2006,/partner/expReport.asp?id=2467&page=26&bgbn=R
62,아직도 그리운 UCI에서의 일년,경영학과,학부,2006,/partner/expReport.asp?id=2440&page=26&bgbn=R
61,평생 잊지못할 UCI에서의 1년,경영학과,학부,2006,/partner/expReport.asp?id=2424&page=26&bgbn=R
60,UCI에서의 일년,경영학과,학부,2006,/partner/expReport.asp?id=2410&page=26&bgbn=R
59,꿈 같았던 UCI에서의 1년,심리학과,학부,2006,/partner/expReport.asp?id=2397&page=26&bgbn=R
58,꿈같은 추억으로 남은 생활,철학과,학부,2006,/partner/expReport.asp?id=2384&page=26&bgbn=R
57,여유로웠던 얼바인에서의 1년^^,경영학과,학부,2006,/partner/expReport.asp?id=2348&page=26&bgbn=R
56,최고의 경험 - UCI에서의 1년,경영학과,학부,2006,/partner/expReport.asp?id=2313&page=26&bgbn=R
55,UCI 에서의 소중한 1년,영어영문,학부,2004-2005,/partner/expReport.asp?id=2221&page=27&bgbn=R
54,잊지 못할 내 인생의 절정기,중어중문학과,학부,0506,/partner/expReport.asp?id=2201&page=27&bgbn=R
53,"따가운 햇살과 바닷바람이 있는 곳, 얼바인.",경영학과,학부,2005,/partner/expReport.asp?id=2186&page=27&bgbn=R
52,Irvine에서의 아름답고 소중했던 시간들...,영어영문학과,학부,2005~2006,/partner/expReport.asp?id=2169&page=27&bgbn=R
51,마음껏 숨쉬고 꿈꿀 수 있었던 시간들,영어영문학과,학부,2004-2005,/partner/expReport.asp?id=2132&page=27&bgbn=R
50,교환학생 1년(미완..죄송..),경영학과,학부,2005,/partner/expReport.asp?id=2129&page=27&bgbn=R
49,UCI에서 보낸 소중한 1년!,독어독문학,학부,2005-2006,/partner/expReport.asp?id=2112&page=27&bgbn=R
48,내 인생의 가장 소중한 시간,심리학과,학부,2005-2006,/partner/expReport.asp?id=2096&page=27&bgbn=R
47,평온하고 따뜻했던 irvine에서의 1년,영어영문학과,학부,2005-2006,/partner/expReport.asp?id=2082&page=27&bgbn=R
46,UCI 교환학교 경험 보고서,경영학과,학부,2005,/partner/expReport.asp?id=1862&page=27&bgbn=R
45,미국에서의 눈부신 1년,도시 환경 공학과,학부,2005,/partner/expReport.asp?id=1835&page=28&bgbn=R
44,"UC Irvine, 1년 보낼만한 가치가 있는 곳!",생화학과,학부,2005,/partner/expReport.asp?id=1830&page=28&bgbn=R
43,나의 가장 소중했던 1년!,경영학과,학부,2004-2005,/partner/expReport.asp?id=1796&page=28&bgbn=R
42,uci에서의 삶,신학과,학부,2004-2005,/partner/expReport.asp?id=1758&page=28&bgbn=R
41,UCI에서의 소중한 1년,신학과,학부,2004-2005,/partner/expReport.asp?id=1728&page=28&bgbn=R
40,UCI 교환 학생 경험보고서,경영학과,학부,2004-2005,/partner/expReport.asp?id=1726&page=28&bgbn=R
39,UCI에서의 잊지 못할 경험,생명공학과,학부,2004-2005,/partner/expReport.asp?id=1689&page=28&bgbn=R
38,UC Irvine에서의 교환생활,심리학과,학부,2004-2005,/partner/expReport.asp?id=1662&page=28&bgbn=R
37,경험보고서- UCI,영어영문학과,학부,2004-2005,/partner/expReport.asp?id=1656&page=28&bgbn=R
36,경험보고서,경영,학부,2004-2005,/partner/expReport.asp?id=1615&page=28&bgbn=R
35,얼바인에서의 교환학생,환경공학전공,학부,2004,/partner/expReport.asp?id=1375&page=29&bgbn=R
34,"경험보고서(영어영문학, 경영학)",영어영문학전공,학부,2003-2004,/partner/expReport.asp?id=1334&page=29&bgbn=R
33,UC-Irvine 영어영문 + 경영학,영어영문학전공,학부,2003-2004,/partner/expReport.asp?id=1327&page=29&bgbn=R
32,UCI를 다녀와서...,경영학전공,학부,2003-2004,/partner/expReport.asp?id=1293&page=29&bgbn=R
31,경험보고서-UCIrvine,영어영문학전공,학부,2003-2004,/partner/expReport.asp?id=1219&page=29&bgbn=R
30,교환학생을 마치고,심리학전공,학부,2002-2003,/partner/expReport.asp?id=1167&page=29&bgbn=R
29,Life at UCI,경영학전공,학부,2003,/partner/expReport.asp?id=1128&page=29&bgbn=R
28,쒸의 UCI 생활기,경영학전공,학부,2003,/partner/expReport.asp?id=1110&page=29&bgbn=R
27,UC Irvine,인문학부,학부,2002-2003,/partner/expReport.asp?id=963&page=29&bgbn=R
26,UC Irvine,영어영문학전공,학부,2002-2003,/partner/expReport.asp?id=956&page=29&bgbn=R
25,UCI,상경계열,학부,2002-2003,/partner/expReport.asp?id=936&page=30&bgbn=R
24,CV에 살았던 경제학과 00 최재성입니다.,경제학전공,학부,2002-2003,/partner/expReport.asp?id=931&page=30&bgbn=R
23,경험보고서,영어영문학전공,학부,2002-2003,/partner/expReport.asp?id=926&page=30&bgbn=R
22,UC Irvine - 최희원,영어영문학전공,학부,2002-2003,/partner/expReport.asp?id=912&page=30&bgbn=R
21,UCI~이민혜,경영학전공,학부,2003,/partner/expReport.asp?id=899&page=30&bgbn=R
20,교환 학생 경험 일지,경영학전공,학부,2002-2003,/partner/expReport.asp?id=802&page=30&bgbn=R
19,UC Irvine - 정은경,영어영문학전공,학부,2001-2002,/partner/expReport.asp?id=601&page=30&bgbn=R
18,UC Irvine - 이종민,경영학전공,학부,2001-2002,/partner/expReport.asp?id=597&page=30&bgbn=R
17,UC Irvine -채주희,심리학전공,학부,2001-2002,/partner/expReport.asp?id=570&page=30&bgbn=R
16,UC Irvine - 한혜성,경영학전공,학부,2001-2002,/partner/expReport.asp?id=569&page=30&bgbn=R
15,UC Irvine - 허상화,영어영문학전공,학부,2001-2002,/partner/expReport.asp?id=557&page=31&bgbn=R
14,UC Irvine - 김민정,정치외교학과,학부,2000-2001,/partner/expReport.asp?id=412&page=31&bgbn=R
13,UC Irvine - 원소영,정치외교학과,학부,2001,/partner/expReport.asp?id=411&page=31&bgbn=R
12,UC Irvine - 조정원,상경계열,학부,2001,/partner/expReport.asp?id=410&page=31&bgbn=R
11,UC Irvine - 위지원,주거환경전공,학부,2000-2001,/partner/expReport.asp?id=390&page=31&bgbn=R
10,UC Irvine - 최병길,신문방송학과,학부,2000-2001,/partner/expReport.asp?id=342&page=31&bgbn=R
9,UC Irvine-황현수,경영학전공,학부,2001,/partner/expReport.asp?id=316&page=31&bgbn=R
8,UC Irvine - 이주희,영어영문학전공,학부,2000-2001,/partner/expReport.asp?id=310&page=31&bgbn=R
7,UC Irvine-백환히,행정학과,학부,2001,/partner/expReport.asp?id=306&page=31&bgbn=R
6,UC Irvine-류선희,인문학부,학부,2000-2001,/partner/expReport.asp?id=206&page=31&bgbn=R
5,UC Irvine-하나선,생화학전공,학부,2000,/partner/expReport.asp?id=138&page=32&bgbn=R
4,UC Irvine-김지은,교육학과,학부,1998-1999,/partner/expReport.asp?id=77&page=32&bgbn=R
3,"UC, Irvine-박소정",인문학부,학부,1998-1999,/partner/expReport.asp?id=68&page=32&bgbn=R
2,"UC, Irvine-이현지",영어영문학전공,학부,1998-1999,/partner/expReport.asp?id=67&page=32&bgbn=R
1,UC Irvine-이선화,법학과,학부,1998-1999,/partner/expReport.asp?id=43&page=32&bgbn=R
